Timestamp,hour,dayofweek,month,year,dayofyear,Temperature,Humidity,Demand,sin_hour,cos_hour,sin_dow,cos_dow,Demand_lag_1,Demand_lag_24,Demand_lag_168,Demand_roll_mean_3,Demand_roll_std_3,Demand_roll_mean_24,Demand_roll_std_24,Demand_roll_mean_168,Demand_roll_std_168
2024-02-28 15:00:00,15,2,2,2024,59,19.83633212,53.08520205,5067.212629,-0.7071067811865471,-0.707106781186548,0.9749279121818238,-0.22252093395631437,5195.858753,5195.380831,2187.677084,4444.813907999999,1210.7949091248515,4328.972136791667,1179.2771932177948,4298.824782166666,1105.4237513999733
2024-02-28 16:00:00,16,2,2,2024,59,19.61291143,59.46290393,4941.107568,-0.8660254037844383,-0.5000000000000003,0.9749279121818238,-0.22252093395631437,5067.212629,4276.547935,2943.51147,5117.874461333332,68.53717161573132,4323.631795041667,1175.4671338060675,4315.9648746964285,1094.7663155086477
2024-02-28 17:00:00,17,2,2,2024,59,16.95198939,38.03699158,4402.542724,-0.9659258262890684,-0.2588190451025207,0.9749279121818238,-0.22252093395631437,4941.107568,3548.686404,3929.564844,5068.059649999998,127.37770467459586,4351.32177975,1182.1183343137843,4327.8553276607145,1090.610830898665
2024-02-28 18:00:00,18,2,2,2024,59,17.20647463,50.14115896,3615.556846,-1.0,-1.8369701987210297e-16,0.9749279121818238,-0.22252093395631437,4402.542724,2911.76582,2653.784703,4803.620973666665,353.020457437272,4386.899126416666,1169.695398695981,4330.670672184524,1090.1869111545027
2024-02-28 19:00:00,19,2,2,2024,59,12.82118026,46.89392597,3087.783492,-0.9659258262890685,0.25881904510252035,0.9749279121818238,-0.22252093395631437,3615.556846,2413.849175,4762.888844,4319.735712666666,666.6437804353657,4416.2237525,1139.5388221439298,4336.395506369047,1083.835195157842
2024-02-28 20:00:00,20,2,2,2024,59,8.396018753,61.13872403,2625.506792,-0.8660254037844385,0.5,0.9749279121818238,-0.22252093395631437,3087.783492,2220.985793,5328.499924,3701.9610206666653,661.6246825672248,4444.304349041667,1095.5035733958503,4326.424641178572,1087.586794938567
2024-02-28 21:00:00,21,2,2,2024,59,7.22674859,59.09783586,2426.186282,-0.7071067811865477,0.7071067811865474,0.9749279121818238,-0.22252093395631437,2625.506792,2732.876968,5196.754069,3109.615709999998,495.38597241287505,4461.159390666667,1062.4214908695908,4310.335396345238,1092.6553895125885
2024-02-28 22:00:00,22,2,2,2024,59,13.21794365,43.79434221,2951.050781,-0.5000000000000003,0.8660254037844383,0.9749279121818238,-0.22252093395631437,2426.186282,3038.39996,5102.782381,2713.1588553333318,339.39634680545174,4448.380612083333,1085.7023982926587,4293.843921422619,1100.0794410923227
2024-02-28 23:00:00,23,2,2,2024,59,36.76732609,36.64503304,5380.915409,-0.25881904510252157,0.9659258262890682,0.9749279121818238,-0.22252093395631437,2951.050781,5016.179324,4598.906121,2667.5812849999984,264.94977410545704,4444.741062958333,1090.7691007868,4281.035995232143,1103.126586723917
2024-02-29 00:00:00,0,3,2,2024,60,25.59905744,36.29728396,4627.314103,0.0,1.0,0.4338837391175582,-0.900968867902419,5380.915409,5586.7406,4699.82407,3586.0508239999986,1576.396157202576,4459.938399833333,1101.5643820843595,4285.690812422619,1106.1217615404344
2024-02-29 01:00:00,1,3,2,2024,60,22.9975349,48.12118871,4896.265058,0.2588190451025208,0.9659258262890684,0.4338837391175582,-0.900968867902419,4627.314103,5381.092121,4817.11948,4319.760097666665,1243.7856034095394,4419.962295791667,1076.0069362030822,4285.25920547619,1105.9733364530525
2024-02-29 02:00:00,2,3,2,2024,60,21.7374422,25.11631445,4692.583602,0.4999999999999999,0.8660254037844386,0.4338837391175582,-0.900968867902419,4896.265058,5228.173064,4695.697547,4968.164856666665,381.9108768907537,4399.761168166667,1061.6330947796148,4285.730310107143,1106.2180757927827
2024-02-29 03:00:00,3,3,2,2024,60,20.70495861,37.4319241,4968.011854,0.7071067811865476,0.7071067811865477,0.4338837391175582,-0.900968867902419,4692.583602,5390.887523,5197.919991,4738.720920999999,140.28593372908213,4377.444940583333,1049.0164630592242,4285.711774720238,1106.2111914645175
2024-02-29 04:00:00,4,3,2,2024,60,16.23540091,43.67675669,5041.423007,0.8660254037844385,0.5000000000000001,0.4338837391175582,-0.900968867902419,4968.011854,5560.064817,4866.912068,4852.286837999999,142.8836707805592,4359.8251210416665,1034.7078947825833,4284.343273904761,1105.2176997438644
2024-02-29 05:00:00,5,3,2,2024,60,9.685883698,33.37719626,2894.806344,0.9659258262890684,0.2588190451025208,0.4338837391175582,-0.900968867902419,5041.423007,5635.290363,4514.906274,4900.672820999999,183.91068931475152,4338.215045625,1013.7545860046315,4285.382029494048,1105.8503418125706
2024-02-29 06:00:00,6,3,2,2024,60,11.60042732,27.80567108,4182.851064,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,2894.806344,4929.114559,4118.936906,4301.413734999999,1218.710615223349,4224.0282115,1015.6419987576122,4275.738577529762,1110.8892899067878
2024-02-29 07:00:00,7,3,2,2024,60,12.04099112,22.63363473,3902.724596,0.9659258262890685,-0.2588190451025207,0.4338837391175582,-0.900968867902419,4182.851064,4685.624229,3625.302143,4039.6934716666656,1080.4449762247618,4192.933899208333,1004.479178298454,4276.11901894643,1110.8462125357187
2024-02-29 08:00:00,8,3,2,2024,60,14.20791154,36.66877524,3455.366137,0.8660254037844387,-0.4999999999999997,0.4338837391175582,-0.900968867902419,3902.724596,3592.24125,2840.446718,3660.127334666666,677.4251793259522,4160.313081166666,1000.4877615602783,4277.770343071428,1110.078885622207
2024-02-29 09:00:00,9,3,2,2024,60,26.67458535,43.02906067,4725.731309,0.7071067811865477,-0.7071067811865475,0.4338837391175582,-0.900968867902419,3455.366137,2805.576037,2598.342317,3846.9805989999986,366.93204364596596,4154.609951458334,1004.2498060078219,4281.430577708334,1106.3186669927843
2024-02-29 10:00:00,10,3,2,2024,60,15.27793502,26.44586471,4634.331799,0.4999999999999999,-0.8660254037844386,0.4338837391175582,-0.900968867902419,4725.731309,5441.142667,4670.366905,4027.9406806666652,644.3727325485531,4234.616421125,967.9330001537371,4294.093607422618,1099.0900528041611
2024-02-29 11:00:00,11,3,2,2024,60,27.93866574,37.12915278,4554.262406,0.258819045102521,-0.9659258262890684,0.4338837391175582,-0.900968867902419,4634.331799,4970.270119,4689.69111,4271.809748333332,708.536234410299,4200.999301625,937.7473674357864,4293.879112744047,1099.0196948650168
2024-02-29 12:00:00,12,3,2,2024,60,22.56555727,28.89814741,4170.435815,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,4554.262406,3048.030969,4138.350404,4638.108504666665,85.7968169763979,4183.665646916666,926.6892724018617,4293.072989505953,1098.7772723315088
2024-02-29 13:00:00,13,3,2,2024,60,25.11600127,50.91418009,4354.785911,-0.25881904510252085,-0.9659258262890684,0.4338837391175582,-0.900968867902419,4170.435815,5090.552002,4720.89292,4453.010006666665,247.96956924369857,4230.4325155,894.6540920398375,4293.263974095238,1098.7530063051672
2024-02-29 14:00:00,14,3,2,2024,60,13.64105194,43.40406691,2526.35835,-0.4999999999999997,-0.8660254037844387,0.4338837391175582,-0.900968867902419,4354.785911,5195.858753,4822.385828,4359.828043999999,191.9629660079468,4199.775595041667,876.3173594942153,4291.084765708333,1098.2627403167778
2024-02-29 15:00:00,15,3,2,2024,60,10.16920546,51.93823627,2477.061451,-0.7071067811865471,-0.707106781186548,0.4338837391175582,-0.900968867902419,2526.35835,5067.212629,4619.917335,3683.860025333332,1006.654774872404,4088.546411583333,913.0373558489126,4277.417935482144,1105.87119556209
2024-02-29 16:00:00,16,3,2,2024,60,15.04870978,55.95315577,2789.468708,-0.8660254037844383,-0.5000000000000003,0.4338837391175582,-0.900968867902419,2477.061451,4941.107568,4303.095993,3119.4019039999985,1070.157829306634,3980.623445833333,944.853688218933,4264.662840934524,1114.2234459121296
2024-02-29 17:00:00,17,3,2,2024,60,13.08701386,46.49249613,2540.816872,-0.9659258262890684,-0.2588190451025207,0.4338837391175582,-0.900968867902419,2789.468708,4402.542724,3567.475561,2597.6295029999987,167.9561147860553,3890.9718266666664,951.809198821513,4255.653154714285,1120.0154043930079
2024-02-29 18:00:00,18,3,2,2024,60,9.105852715,35.40897666,2613.610356,-1.0,-1.8369701987210297e-16,0.4338837391175582,-0.900968867902419,2540.816872,3615.556846,3429.566891,2602.449010333332,165.07108745391758,3813.3999161666666,983.6364046243734,4249.542091089285,1126.574383697101
2024-02-29 19:00:00,19,3,2,2024,60,23.35847778,47.31044209,4318.117303,-0.9659258262890685,0.25881904510252035,0.4338837391175582,-0.900968867902419,2613.610356,3087.783492,3095.400142,2647.965311999999,127.83634513651812,3771.65214575,1013.2160878542194,4244.685206952381,1131.8770217397207
2024-02-29 20:00:00,20,3,2,2024,60,18.84906266,55.83657671,4324.069063,-0.8660254037844385,0.5,0.4338837391175582,-0.900968867902419,4318.117303,2625.506792,2572.484628,3157.5148436666655,1005.7699907464693,3822.916054541667,1008.2234364169234,4251.963285291667,1128.3684130024549
2024-02-29 21:00:00,21,3,2,2024,60,26.54000376,50.13786066,5071.374688,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,4324.069063,2426.186282,2302.634193,3751.932240666665,985.8201614367014,3893.6894825000004,979.7290168687277,4262.389383119047,1120.824224880821
2024-02-29 22:00:00,22,3,2,2024,60,28.82170035,52.88828677,4962.014418,-0.5000000000000003,0.8660254037844383,0.4338837391175582,-0.900968867902419,5071.374688,2951.050781,2313.654482,4571.187017999998,433.1854507907745,4003.9056660833335,955.9611598027498,4278.869981303571,1112.1577070485978
2024-02-29 23:00:00,23,3,2,2024,60,9.851112835,55.59747469,2848.904837,-0.25881904510252157,0.9659258262890682,0.4338837391175582,-0.900968867902419,4962.014418,5380.915409,2193.299469,4785.819389666665,403.6086474497419,4087.6958176249996,947.7614362676127,4294.634028541667,1102.8658674491799
2024-03-01 00:00:00,0,4,3,2024,61,25.46392408,43.23903742,4916.804503,0.0,1.0,-0.433883739117558,-0.900968867902419,2848.904837,4627.314103,4859.325738,4294.097980999998,1252.7678694642836,3982.1953771250005,938.4271756789598,4298.536441446428,1096.5276135787633
2024-03-01 01:00:00,1,4,3,2024,61,12.14165737,41.10747831,3007.107665,0.2588190451025208,0.9659258262890684,-0.433883739117558,-0.900968867902419,4916.804503,4896.265058,4589.63858,4242.574585999999,1207.1650720021178,3994.2574771249997,948.8820002406163,4298.87857695238,1096.7125888408802
2024-03-01 02:00:00,2,4,3,2024,61,12.7040451,52.72735143,3497.328478,0.4999999999999999,0.8660254037844386,-0.433883739117558,-0.900968867902419,3007.107665,4692.583602,4709.957441,3590.9390016666657,1150.9546165753986,3915.54258575,949.1601416949967,4289.4587500773805,1100.9882155045314
2024-03-01 03:00:00,3,4,3,2024,61,12.07052278,42.11797599,3945.20974,0.7071067811865476,0.7071067811865477,-0.433883739117558,-0.900968867902419,3497.328478,4968.011854,4898.85129,3807.080215333332,991.814048777577,3865.7402889166665,937.9069728576728,4282.240720535714,1102.1892528265253
2024-03-01 04:00:00,4,4,3,2024,61,17.91779818,23.99010383,4397.618681,0.8660254037844385,0.5000000000000001,-0.433883739117558,-0.900968867902419,3945.20974,5041.423007,5038.196681,3483.2152943333317,469.2102537719498,3823.1235341666666,908.4177009819851,4276.564282738095,1101.4500510316875
2024-03-01 05:00:00,5,4,3,2024,61,19.15985628,44.01840009,5165.713015,0.9659258262890684,0.2588190451025208,-0.433883739117558,-0.900968867902419,4397.618681,2894.806344,2659.178891,3946.718966333332,450.14699902092667,3796.298353916667,879.936841820961,4272.7513184523805,1099.9053515281316
2024-03-01 06:00:00,6,4,3,2024,61,16.57486225,32.44926849,4795.973509,1.0,6.123233995736766e-17,-0.433883739117558,-0.900968867902419,5165.713015,4182.851064,4040.511233,4502.847145333332,617.0185032484077,3890.9194652083333,900.636885906065,4287.6711644285715,1094.875365879632
2024-03-01 07:00:00,7,4,3,2024,61,19.48712354,22.96767229,4813.473203,0.9659258262890685,-0.2588190451025207,-0.433883739117558,-0.900968867902419,4795.973509,3902.724596,4102.451025,4786.435068333332,384.13599527836664,3916.46623375,917.8095822326511,4292.167963690476,1095.4054323850182
2024-03-01 08:00:00,8,4,3,2024,61,22.31636357,33.84093057,5072.706631,0.8660254037844387,-0.4999999999999997,-0.433883739117558,-0.900968867902419,4813.473203,3455.366137,3058.55328,4925.0532423333325,208.60106533168707,3954.414092375,935.8670377358137,4296.400238559524,1096.0414308553143
2024-03-01 09:00:00,9,4,3,2024,61,27.0665149,41.82964095,4970.949524,0.7071067811865477,-0.7071067811865475,-0.433883739117558,-0.900968867902419,5072.706631,4725.731309,4759.201881,4894.051114333332,154.9674322208086,4021.8032796250004,956.3749869929496,4308.389246601191,1093.4329761669749
2024-03-01 10:00:00,10,4,3,2024,61,25.27922932,44.74163658,4603.460896,0.4999999999999999,-0.8660254037844386,-0.433883739117558,-0.900968867902419,4970.949524,4634.331799,4695.512386,4952.376452666665,130.610917546105,4032.0207052500004,965.4888395984412,4309.649649238095,1094.077591571431
2024-03-01 11:00:00,11,4,3,2024,61,23.63254287,52.07799061,4384.255035,0.258819045102521,-0.9659258262890684,-0.433883739117558,-0.900968867902419,4603.460896,4554.262406,4437.397361,4882.372350333332,246.84474214577867,4030.7344176249994,964.6717309427055,4309.101723702381,1093.9062270700801
2024-03-01 12:00:00,12,4,3,2024,61,8.471596128,36.29466655,2364.321808,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.900968867902419,4384.255035,4170.435815,4346.002623,4652.888484999999,296.45391002905933,4023.650777166667,961.278510432527,4308.785400333333,1093.8765889911876
2024-03-01 13:00:00,13,4,3,2024,61,6.241352275,53.17029553,2442.454047,-0.25881904510252085,-0.9659258262890684,-0.433883739117558,-0.900968867902419,2364.321808,4354.785911,4313.742574,3784.0125796666653,1234.363891946298,3948.3960268749997,1018.2936438673446,4296.989681196429,1104.109630839556
2024-03-01 14:00:00,14,4,3,2024,61,14.31195149,50.48054248,2640.080927,-0.4999999999999997,-0.8660254037844387,-0.433883739117558,-0.900968867902419,2442.454047,2526.35835,2505.552117,3063.676963333332,1144.3211936418568,3868.7155325416666,1059.112378543064,4285.851059011905,1113.3401141367867
2024-03-01 15:00:00,15,4,3,2024,61,15.13047539,49.47923398,2698.373111,-0.7071067811865471,-0.707106781186548,-0.433883739117558,-0.900968867902419,2640.080927,2477.061451,2123.630645,2482.285593999999,142.1291209788333,3873.45397325,1053.082824678126,4286.651825738095,1112.0996603391025
2024-03-01 16:00:00,16,4,3,2024,61,9.263387113,41.5946174,2603.130094,-0.8660254037844383,-0.5000000000000003,-0.433883739117558,-0.900968867902419,2698.373111,2789.468708,2180.547087,2593.636028333332,134.1323536242081,3882.6752924166667,1041.2258910140845,4290.072911845238,1106.274610226752
2024-03-01 17:00:00,17,4,3,2024,61,12.49195054,45.80377256,3023.695918,-0.9659258262890684,-0.2588190451025207,-0.433883739117558,-0.900968867902419,2603.130094,2540.816872,2398.696177,2647.1947106666653,48.01835597301395,3874.9111835000003,1050.3864654414713,4292.588286886905,1101.9212416840498
2024-03-01 18:00:00,18,4,3,2024,61,29.91707384,29.45588836,4502.063635,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.900968867902419,3023.695918,2613.610356,2288.685104,2775.0663743333316,220.52277787052168,3895.0311437500004,1028.10957809304,4296.308523440476,1096.530773159407
2024-03-01 19:00:00,19,4,3,2024,61,20.78280443,51.69038394,4417.675634,-0.9659258262890685,0.25881904510252035,-0.433883739117558,-0.900968867902419,4502.063635,4318.117303,4051.963348,3376.296548999999,997.3627985943228,3973.716697041667,997.585546600101,4309.48339564881,1085.5061414595314
2024-03-01 20:00:00,20,4,3,2024,61,28.44122246,58.04588034,5159.167576,-0.8660254037844385,0.5,-0.433883739117558,-0.900968867902419,4417.675634,4324.069063,4748.715178,3981.1450623333326,830.2481446330828,3977.864960833333,999.28548364984,4311.660254494047,1085.3533083717527
2024-03-01 21:00:00,21,4,3,2024,61,28.51465935,52.59171981,4714.918587,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.900968867902419,5159.167576,5071.374688,4241.57358,4692.968948333332,405.9386702531817,4012.660732208333,1026.0456952591132,4314.103423529762,1086.8040277380355
2024-03-01 22:00:00,22,4,3,2024,61,26.91638621,57.86654343,4629.413384,-0.5000000000000003,0.8660254037844383,-0.433883739117558,-0.900968867902419,4714.918587,4962.014418,4775.877062,4763.920598999998,373.166816447798,3997.8083946666666,1012.5452502947412,4316.920953333332,1087.2283573451368
2024-03-01 23:00:00,23,4,3,2024,61,20.88559819,56.52555901,4179.111737,-0.25881904510252157,0.9659258262890682,-0.433883739117558,-0.900968867902419,4629.413384,2848.904837,3375.523571,4834.499848999999,284.4022409397365,3983.95001825,1000.9848112986759,4316.0491457261905,1086.916811185161
2024-03-02 00:00:00,0,5,3,2024,62,27.32037596,20.0,5255.212221,0.0,1.0,-0.9749279121818237,-0.22252093395631461,4179.111737,4916.804503,5412.498013,4507.814569333333,287.85751496703847,4039.37530575,971.8059624602222,4320.832408619048,1084.5185512991482
2024-03-02 01:00:00,1,5,3,2024,62,26.35124026,41.69301327,5635.039757,0.2588190451025208,0.9659258262890684,-0.9749279121818237,-0.22252093395631461,5255.212221,3007.107665,3110.163897,4687.912447333332,540.430077090859,4053.4756273333333,987.4200641313853,4319.896183666667,1083.63804555919
2024-03-02 02:00:00,2,5,3,2024,62,26.96140824,20.0,5409.461078,0.4999999999999999,0.8660254037844386,-0.9749279121818237,-0.22252093395631461,5635.039757,3497.328478,3710.445969,5023.121238333332,755.202799274262,4162.972797833333,1011.7499017617472,4334.925206642857,1084.2683730405224
2024-03-02 03:00:00,3,5,3,2024,62,25.02208366,32.86599171,5937.938223,0.7071067811865476,0.7071067811865477,-0.9749279121818237,-0.22252093395631461,5409.461078,3945.20974,4357.284885,5433.237685333333,191.02679018449285,4242.6449895000005,1032.1353497042583,4345.038391815477,1086.3304177043472
2024-03-02 04:00:00,4,5,3,2024,62,23.26247767,24.6026556,5791.603258,0.8660254037844385,0.5000000000000001,-0.9749279121818237,-0.22252093395631461,5937.938223,4397.618681,4602.514428,5660.813019333332,265.17959760384366,4325.675342958333,1085.919210145024,4354.447042636904,1093.2599954397378
2024-03-02 05:00:00,5,5,3,2024,62,19.44679211,30.30301264,5143.703988,0.9659258262890684,0.2588190451025208,-0.9749279121818237,-0.22252093395631461,5791.603258,5165.713015,5499.625027,5713.000852999999,272.8658585288707,4383.758033666667,1126.4579855786048,4361.524952339287,1098.711202104878
2024-03-02 06:00:00,6,5,3,2024,62,14.50712282,29.69327813,4420.264454,1.0,6.123233995736766e-17,-0.9749279121818237,-0.22252093395631461,5143.703988,4795.973509,5723.045252,5624.415156333333,422.6888938873456,4382.840990875,1125.8024910326742,4359.40637472619,1096.8450980921714
2024-03-02 07:00:00,7,5,3,2024,62,13.73122236,30.93205392,3761.833685,0.9659258262890685,-0.2588190451025207,-0.9749279121818237,-0.22252093395631461,4420.264454,4813.473203,5536.111773,5118.523899999999,686.0160759507175,4367.186446916667,1122.4150826192395,4351.651727119048,1091.7399214594293
2024-03-02 08:00:00,8,5,3,2024,62,5.177362059,28.22924462,2875.353304,0.8660254037844387,-0.4999999999999997,-0.9749279121818237,-0.22252093395631461,3761.833685,5072.706631,5533.084411,4441.934042333332,691.1899607721757,4323.368133666667,1124.7600369156135,4341.09054802381,1088.791129416784
2024-03-02 09:00:00,9,5,3,2024,62,28.11258009,46.90731942,5305.953561,0.7071067811865477,-0.7071067811865475,-0.9749279121818237,-0.22252093395631461,2875.353304,4970.949524,5842.427868,3685.8171476666653,775.2557647703744,4231.811745041667,1150.255458639156,4325.270720005952,1090.674498977088
2024-03-02 10:00:00,10,5,3,2024,62,16.93375062,32.15627881,5302.646195,0.4999999999999999,-0.8660254037844386,-0.9749279121818237,-0.22252093395631461,5305.953561,4603.460896,5182.493954,3981.046849999999,1230.038703096009,4245.770246583333,1161.5917694400682,4322.077420559524,1086.9850462915558
2024-03-02 11:00:00,11,5,3,2024,62,33.60405719,45.97624707,5325.31327,0.258819045102521,-0.9659258262890684,-0.9749279121818237,-0.22252093395631461,5302.646195,4384.255035,5165.189694,4494.651019999998,1402.3539333740212,4274.902967375,1179.5811727726852,4322.792612470238,1087.5939123944647
2024-03-02 12:00:00,12,5,3,2024,62,29.23345528,46.49569217,5559.923432,1.2246467991473532e-16,-1.0,-0.9749279121818237,-0.22252093395631461,5325.31327,2364.321808,4930.554698,5311.3043419999985,12.244272753597357,4314.113727166667,1198.8576884293059,4323.745728994048,1088.406429354128
2024-03-02 13:00:00,13,5,3,2024,62,24.15825972,47.3669124,5098.089378,-0.25881904510252085,-0.9659258262890684,-0.9749279121818237,-0.22252093395631461,5559.923432,2442.454047,2465.779193,5395.960965666665,142.44724232804452,4447.263794833333,1149.3255703573623,4327.491971458333,1091.5860272943899
2024-03-02 14:00:00,14,5,3,2024,62,30.4862469,46.78617935,5411.51798,-0.4999999999999997,-0.8660254037844387,-0.9749279121818237,-0.22252093395631461,5098.089378,2640.080927,2923.879945,5327.775359999999,230.92687105209976,4557.915266958334,1073.237584407911,4343.160484464285,1083.565667150362
2024-03-02 15:00:00,15,5,3,2024,62,21.8944292,34.85320986,4954.83207,-0.7071067811865471,-0.707106781186548,-0.9749279121818237,-0.22252093395631461,5411.51798,2698.373111,2522.126947,5356.510263333332,235.77968535944188,4673.391810833334,1004.8319793186473,4357.967853720238,1081.0488525388425
2024-03-02 16:00:00,16,5,3,2024,62,15.95691127,41.16531836,4368.907441,-0.8660254037844383,-0.5000000000000003,-0.9749279121818237,-0.22252093395631461,4954.83207,2603.130094,2502.851331,5154.813142666665,233.56732264299902,4767.410934125,913.4066077514573,4372.448241357143,1072.5704598320308
2024-03-02 17:00:00,17,5,3,2024,62,16.32001667,38.54542565,3686.46682,-0.9659258262890684,-0.2588190451025207,-0.9749279121818237,-0.22252093395631461,4368.907441,3023.695918,3537.290538,4911.752496999999,522.6385665217219,4840.98499025,794.9280960756574,4383.555718202381,1062.7101471724054
2024-03-02 18:00:00,18,5,3,2024,62,14.37762188,59.62737494,3103.725814,-1.0,-1.8369701987210297e-16,-0.9749279121818237,-0.22252093395631461,3686.46682,4502.063635,2603.241962,4336.735443666666,634.7943603334993,4868.6004445,738.5654575269706,4384.443672261905,1062.0609351856606
2024-03-02 19:00:00,19,5,3,2024,62,9.457554037,45.76651941,2678.070436,-0.9659258262890685,0.25881904510252035,-0.9749279121818237,-0.22252093395631461,3103.725814,4417.675634,5122.921403,3719.7000249999987,633.2451908704339,4810.336368625,819.4636600680527,4387.422742809524,1057.7278510243727
2024-03-02 20:00:00,20,5,3,2024,62,8.021081211,36.40587281,2494.013497,-0.8660254037844385,0.5,-0.9749279121818237,-0.22252093395631461,2678.070436,5159.167576,5545.723498,3156.087689999999,506.2332874868634,4737.852818708333,925.7490191536642,4372.870058482143,1064.3459053079632
2024-03-02 21:00:00,21,5,3,2024,62,9.525934715,38.04948601,2567.378524,-0.7071067811865477,0.7071067811865474,-0.9749279121818237,-0.22252093395631461,2494.013497,4714.918587,4809.43947,2758.6032489999984,312.7321982985665,4626.804732083333,1027.2929217877593,4354.705118,1070.2343497460538
2024-03-02 22:00:00,22,5,3,2024,62,8.638375182,28.60178513,2791.660015,-0.5000000000000003,0.8660254037844383,-0.9749279121818237,-0.22252093395631461,2567.378524,4629.413384,5039.702759,2579.8208189999987,92.6571488184747,4537.323896125,1109.5223366991775,4341.359517130953,1078.477226685608
2024-03-02 23:00:00,23,5,3,2024,62,32.26076538,31.56155401,5304.967715,-0.25881904510252157,0.9659258262890682,-0.9749279121818237,-0.22252093395631461,2791.660015,4179.111737,4328.657678,2617.684011999999,155.0688363649385,4460.750839083334,1164.923122638415,4327.978310321429,1083.6943251614196
2024-03-03 00:00:00,0,6,3,2024,63,18.11568042,24.04483289,5537.016214,0.0,1.0,-0.78183148246803,0.6234898018587333,5304.967715,5255.212221,5450.775797,3554.6687513333322,1519.945852147622,4507.661504833333,1175.707412848504,4333.789679589286,1086.3125848147934
2024-03-03 01:00:00,1,6,3,2024,63,30.15311326,33.85091342,5674.033596,0.2588190451025208,0.9659258262890684,-0.78183148246803,0.6234898018587333,5537.016214,5635.039757,5559.869764,4544.547981333332,1522.4729204025955,4519.403337875,1184.8693254500267,4334.303015404762,1086.8638125885802
2024-03-03 02:00:00,2,6,3,2024,63,27.95769227,20.0,5457.150246,0.4999999999999999,0.8660254037844386,-0.78183148246803,0.6234898018587333,5674.033596,5409.461078,5606.720635,5505.339174999998,186.56093436046115,4521.028081166666,1186.4912719103415,4334.98256202381,1087.6700603815273
2024-03-03 03:00:00,3,6,3,2024,63,26.6996051,44.32078809,5642.347602,0.7071067811865476,0.7071067811865477,-0.78183148246803,0.6234898018587333,5457.150246,5937.938223,5641.094892,5556.066685333332,109.68950369264327,4523.015129833333,1188.0827108207823,4334.092262089286,1086.68362759869
2024-03-03 04:00:00,4,6,3,2024,63,20.0143339,25.93024305,5675.980398,0.8660254037844385,0.5000000000000001,-0.78183148246803,0.6234898018587333,5642.347602,5791.603258,5739.422943,5591.177147999999,117.14695215303932,4510.6988539583335,1174.2285050251926,4334.099718696429,1086.692653954436
2024-03-03 05:00:00,5,6,3,2024,63,28.21364246,24.77249421,5288.626326,0.9659258262890684,0.2588190451025208,-0.78183148246803,0.6234898018587333,5675.980398,5143.703988,4605.607492,5591.826081999999,117.83877478756645,4505.881234791666,1168.9701402814103,4333.7220845,1086.212286044503
2024-03-03 06:00:00,6,6,3,2024,63,13.8875928,24.80499049,4846.376652,1.0,6.123233995736766e-17,-0.78183148246803,0.6234898018587333,5288.626326,4420.264454,4330.478725,5535.6514419999985,214.58995128575012,4511.919665541666,1172.7762352602508,4337.787672797618,1088.5118235500177
2024-03-03 07:00:00,7,6,3,2024,63,16.75185532,46.80506267,4863.43123,0.9659258262890685,-0.2588190451025207,-0.78183148246803,0.6234898018587333,4846.376652,3761.833685,3603.316134,5270.327791999999,415.1044701087124,4529.674340458333,1174.5524507182981,4340.858493791667,1089.2185558722674
2024-03-03 08:00:00,8,6,3,2024,63,11.06418334,34.48367005,3508.250151,0.8660254037844387,-0.4999999999999997,-0.78183148246803,0.6234898018587333,4863.43123,2875.353304,3309.692899,4999.478069333332,250.55488502069278,4575.574238166667,1164.7250233936145,4348.359178886904,1088.447697702488
2024-03-03 09:00:00,9,6,3,2024,63,6.217691523,55.65391548,3084.691037,0.7071067811865477,-0.7071067811865475,-0.78183148246803,0.6234898018587333,3508.250151,5305.953561,5355.214632,4406.019344333333,777.5376891389171,4601.944940124999,1131.2398025615403,4349.541067291667,1087.4204275413174
2024-03-03 10:00:00,10,6,3,2024,63,20.70607398,49.18439977,5569.665179,0.4999999999999999,-0.8660254037844386,-0.78183148246803,0.6234898018587333,3084.691037,5302.646195,5514.206504,3818.790805999999,929.1425037927695,4509.392334958333,1161.596126880264,4336.026045892857,1088.9550894620472
2024-03-03 11:00:00,11,6,3,2024,63,27.17609813,46.48647721,4878.851294,0.258819045102521,-0.9659258262890684,-0.78183148246803,0.6234898018587333,5569.665179,5325.31327,5214.895135,4054.202122333332,1329.4065547657835,4520.518125958333,1170.7668231352454,4336.356157053571,1089.3227314623093
2024-03-03 12:00:00,12,6,3,2024,63,10.96974671,26.69712293,2980.331895,1.2246467991473532e-16,-1.0,-0.78183148246803,0.6234898018587333,4878.851294,5559.923432,4957.829198,4511.069169999999,1282.6620325138779,4501.915543625,1160.9289016039468,4334.355896095238,1088.0075958487612
